step,raw,smoothed
0.000000000000000000e+00,3.517465114593505859e+00,nan
1.000000000000000000e+00,8.063118457794189453e-01,nan
2.000000000000000000e+00,1.613121628761291504e+00,nan
3.000000000000000000e+00,3.575221300125122070e+00,nan
4.000000000000000000e+00,2.166625499725341797e+00,nan
5.000000000000000000e+00,2.587979316711425781e+00,nan
6.000000000000000000e+00,2.420145273208618164e+00,nan
7.000000000000000000e+00,3.658448457717895508e-01,nan
8.000000000000000000e+00,3.652742207050323486e-01,nan
9.000000000000000000e+00,2.333477437496185303e-01,nan
1.000000000000000000e+01,-4.824926257133483887e-01,nan
1.100000000000000000e+01,3.726290762424468994e-01,nan
1.200000000000000000e+01,1.111750125885009766e+00,nan
1.300000000000000000e+01,7.019556760787963867e-01,nan
1.400000000000000000e+01,5.768293738365173340e-01,nan
1.500000000000000000e+01,1.820137262344360352e+00,nan
1.600000000000000000e+01,4.773017466068267822e-01,nan
1.700000000000000000e+01,4.484662413597106934e-01,nan
1.800000000000000000e+01,9.560787081718444824e-01,nan
1.900000000000000000e+01,-8.632739633321762085e-02,nan
2.000000000000000000e+01,1.041931509971618652e+00,nan
2.100000000000000000e+01,7.501719594001770020e-01,nan
2.200000000000000000e+01,3.513308763504028320e-01,nan
2.300000000000000000e+01,-4.453560113906860352e-01,nan
2.400000000000000000e+01,-2.167826592922210693e-01,nan
2.500000000000000000e+01,4.696210324764251709e-01,nan
2.600000000000000000e+01,-3.472268581390380859e-02,nan
2.700000000000000000e+01,-2.994027435779571533e-01,nan
2.800000000000000000e+01,1.259174644947052002e-01,nan
2.900000000000000000e+01,1.292553305625915527e+00,nan
3.000000000000000000e+01,-3.560171127319335938e-01,nan
3.100000000000000000e+01,-1.440624445676803589e-01,nan
3.200000000000000000e+01,-8.595634996891021729e-02,nan
3.300000000000000000e+01,-2.816839814186096191e-01,nan
3.400000000000000000e+01,-3.009573817253112793e-01,nan
3.500000000000000000e+01,1.306477487087249756e-01,nan
3.600000000000000000e+01,1.029453396797180176e+00,nan
3.700000000000000000e+01,4.256027340888977051e-01,nan
3.800000000000000000e+01,6.995878219604492188e-01,nan
3.900000000000000000e+01,9.855307340621948242e-01,nan
4.000000000000000000e+01,-2.812792360782623291e-01,nan
4.100000000000000000e+01,2.609461545944213867e-02,nan
4.200000000000000000e+01,-1.710917502641677856e-01,nan
4.300000000000000000e+01,1.257891356945037842e-01,nan
4.400000000000000000e+01,-4.922887384891510010e-01,nan
4.500000000000000000e+01,2.798234522342681885e-01,nan
4.600000000000000000e+01,-2.122978866100311279e-02,nan
4.700000000000000000e+01,3.192562460899353027e-01,nan
4.800000000000000000e+01,1.185269474983215332e+00,nan
4.900000000000000000e+01,6.152102351188659668e-01,nan
5.000000000000000000e+01,3.441521227359771729e-01,nan
5.100000000000000000e+01,1.455484390258789062e+00,nan
5.200000000000000000e+01,2.952604293823242188e-01,nan
5.300000000000000000e+01,1.917718887329101562e+00,nan
5.400000000000000000e+01,-1.196912169456481934e+00,nan
5.500000000000000000e+01,-7.438927888870239258e-01,nan
5.600000000000000000e+01,-1.086670160293579102e+00,nan
5.700000000000000000e+01,-4.534143805503845215e-01,nan
5.800000000000000000e+01,-7.527013421058654785e-01,nan
5.900000000000000000e+01,6.555354595184326172e-01,nan
6.000000000000000000e+01,4.892867207527160645e-01,nan
6.100000000000000000e+01,3.977882862091064453e-02,nan
6.200000000000000000e+01,-1.013229012489318848e+00,nan
6.300000000000000000e+01,3.620983362197875977e-01,nan
6.400000000000000000e+01,-3.309746384620666504e-01,nan
6.500000000000000000e+01,-4.424346685409545898e-01,nan
6.600000000000000000e+01,-1.105357170104980469e+00,nan
6.700000000000000000e+01,-8.421168923377990723e-01,nan
6.800000000000000000e+01,-9.133943319320678711e-01,nan
6.900000000000000000e+01,-1.224629282951354980e-01,nan
7.000000000000000000e+01,-6.151744127273559570e-01,nan
7.100000000000000000e+01,-3.788583874702453613e-01,nan
7.200000000000000000e+01,-5.813847184181213379e-01,nan
7.300000000000000000e+01,-8.304992914199829102e-01,nan
7.400000000000000000e+01,5.464982613921165466e-02,nan
7.500000000000000000e+01,-4.178523421287536621e-01,nan
7.600000000000000000e+01,1.205677509307861328e+00,nan
7.700000000000000000e+01,4.535002410411834717e-01,nan
7.800000000000000000e+01,-8.372963666915893555e-01,nan
7.900000000000000000e+01,1.012694649398326874e-02,nan
8.000000000000000000e+01,-4.587523937225341797e-01,nan
8.100000000000000000e+01,-6.461856514215469360e-02,nan
8.200000000000000000e+01,3.582557439804077148e-01,nan
8.300000000000000000e+01,1.791407018899917603e-01,nan
8.400000000000000000e+01,9.040031433105468750e-01,nan
8.500000000000000000e+01,5.804094076156616211e-01,nan
8.600000000000000000e+01,-3.994587659835815430e-01,nan
8.700000000000000000e+01,8.757781386375427246e-01,nan
8.800000000000000000e+01,-3.963144123554229736e-02,nan
8.900000000000000000e+01,7.643076181411743164e-01,nan
9.000000000000000000e+01,-6.379555463790893555e-01,nan
9.100000000000000000e+01,4.019551873207092285e-01,nan
9.200000000000000000e+01,-3.147382438182830811e-01,nan
9.300000000000000000e+01,-4.364982247352600098e-02,nan
9.400000000000000000e+01,1.293488264083862305e+00,nan
9.500000000000000000e+01,-1.092753410339355469e+00,nan
9.600000000000000000e+01,-6.952686309814453125e-01,nan
9.700000000000000000e+01,4.985893964767456055e-01,nan
