step,raw,smoothed
0.000000000000000000e+00,1.512248277664184570e+00,nan
1.000000000000000000e+00,1.230087161064147949e+00,nan
2.000000000000000000e+00,1.966235280036926270e+00,nan
3.000000000000000000e+00,9.546926617622375488e-01,nan
4.000000000000000000e+00,1.935618877410888672e+00,nan
5.000000000000000000e+00,7.320247888565063477e-01,nan
6.000000000000000000e+00,1.334443092346191406e+00,nan
7.000000000000000000e+00,8.663574457168579102e-01,nan
8.000000000000000000e+00,3.476411819458007812e+00,nan
9.000000000000000000e+00,7.616668939590454102e-01,nan
1.000000000000000000e+01,6.983439922332763672e-01,nan
1.100000000000000000e+01,9.574710726737976074e-01,nan
1.200000000000000000e+01,1.076545953750610352e+00,nan
1.300000000000000000e+01,8.125501275062561035e-01,nan
1.400000000000000000e+01,6.442383527755737305e-01,nan
1.500000000000000000e+01,1.884206980466842651e-01,nan
1.600000000000000000e+01,-4.063684493303298950e-03,nan
1.700000000000000000e+01,8.770948648452758789e-01,nan
1.800000000000000000e+01,1.999027967453002930e+00,nan
1.900000000000000000e+01,2.351272821426391602e+00,nan
2.000000000000000000e+01,1.594767808914184570e+00,nan
2.100000000000000000e+01,9.941545724868774414e-01,nan
2.200000000000000000e+01,9.418820738792419434e-01,nan
2.300000000000000000e+01,4.503662586212158203e-01,nan
2.400000000000000000e+01,4.221965074539184570e-01,nan
2.500000000000000000e+01,3.511697292327880859e+00,nan
2.600000000000000000e+01,8.072910308837890625e-01,nan
2.700000000000000000e+01,4.484487175941467285e-01,nan
2.800000000000000000e+01,5.555526018142700195e-01,nan
2.900000000000000000e+01,2.938417792320251465e-01,nan
3.000000000000000000e+01,1.603538691997528076e-01,nan
3.100000000000000000e+01,5.572056174278259277e-01,nan
3.200000000000000000e+01,1.179394245147705078e+00,nan
3.300000000000000000e+01,5.105792731046676636e-02,nan
3.400000000000000000e+01,3.051043748855590820e-01,nan
3.500000000000000000e+01,3.848389387130737305e-01,nan
3.600000000000000000e+01,-1.556936055421829224e-01,nan
3.700000000000000000e+01,5.657393932342529297e-01,nan
3.800000000000000000e+01,-3.230948373675346375e-02,nan
3.900000000000000000e+01,-2.018088847398757935e-01,nan
4.000000000000000000e+01,7.746282219886779785e-01,nan
4.100000000000000000e+01,5.664232969284057617e-01,nan
4.200000000000000000e+01,7.682990431785583496e-01,nan
4.300000000000000000e+01,5.546643733978271484e-01,nan
4.400000000000000000e+01,-1.918735057115554810e-01,nan
4.500000000000000000e+01,7.737856507301330566e-01,nan
4.600000000000000000e+01,-3.565215468406677246e-01,nan
4.700000000000000000e+01,-7.532048225402832031e-02,nan
4.800000000000000000e+01,-1.477361768484115601e-01,nan
4.900000000000000000e+01,8.893638849258422852e-01,nan
5.000000000000000000e+01,-1.865531355142593384e-01,nan
5.100000000000000000e+01,1.206243395805358887e+00,nan
5.200000000000000000e+01,6.299203038215637207e-01,nan
5.300000000000000000e+01,3.005231916904449463e-01,nan
5.400000000000000000e+01,-3.492320775985717773e-01,nan
5.500000000000000000e+01,-4.732165932655334473e-01,nan
5.600000000000000000e+01,-3.077642917633056641e-01,nan
5.700000000000000000e+01,1.011245131492614746e+00,nan
5.800000000000000000e+01,7.770699262619018555e-01,nan
5.900000000000000000e+01,1.601267814636230469e+00,nan
6.000000000000000000e+01,1.149560809135437012e-01,nan
6.100000000000000000e+01,1.976237446069717407e-01,nan
6.200000000000000000e+01,4.635578989982604980e-01,nan
6.300000000000000000e+01,1.437990188598632812e+00,nan
6.400000000000000000e+01,-5.764986276626586914e-01,nan
6.500000000000000000e+01,-8.024340867996215820e-01,nan
6.600000000000000000e+01,7.296797037124633789e-01,nan
6.700000000000000000e+01,-1.316828012466430664e+00,nan
6.800000000000000000e+01,-5.984599590301513672e-01,nan
6.900000000000000000e+01,-1.184096336364746094e+00,nan
7.000000000000000000e+01,-6.227332353591918945e-02,nan
7.100000000000000000e+01,-3.273677825927734375e-01,nan
7.200000000000000000e+01,-4.119020700454711914e-01,nan
7.300000000000000000e+01,9.116122126579284668e-02,nan
7.400000000000000000e+01,1.048068046569824219e+00,nan
7.500000000000000000e+01,-8.897051811218261719e-01,nan
7.600000000000000000e+01,9.590777158737182617e-01,nan
7.700000000000000000e+01,-1.939865201711654663e-01,nan
7.800000000000000000e+01,9.942367076873779297e-01,nan
7.900000000000000000e+01,2.435916662216186523e-01,nan
8.000000000000000000e+01,1.128065586090087891e-02,nan
8.100000000000000000e+01,-1.172711774706840515e-01,nan
8.200000000000000000e+01,-9.374637603759765625e-01,nan
8.300000000000000000e+01,-4.703688621520996094e-01,nan
8.400000000000000000e+01,-4.277089536190032959e-01,nan
8.500000000000000000e+01,-8.303842544555664062e-01,nan
8.600000000000000000e+01,2.005341351032257080e-01,nan
8.700000000000000000e+01,2.654570639133453369e-01,nan
8.800000000000000000e+01,4.179005920886993408e-01,nan
8.900000000000000000e+01,-3.978815078735351562e-01,nan
9.000000000000000000e+01,-8.019025921821594238e-01,nan
9.100000000000000000e+01,-1.096637725830078125e+00,nan
9.200000000000000000e+01,-1.027714371681213379e+00,nan
9.300000000000000000e+01,1.507122278213500977e+00,nan
9.400000000000000000e+01,-1.075357198715209961e+00,nan
9.500000000000000000e+01,-9.434272050857543945e-01,nan
9.600000000000000000e+01,-1.121370792388916016e+00,nan
9.700000000000000000e+01,-6.492635011672973633e-01,nan
9.800000000000000000e+01,7.123838067054748535e-01,nan
9.900000000000000000e+01,8.854819536209106445e-01,nan
1.000000000000000000e+02,-6.800373792648315430e-01,nan
1.010000000000000000e+02,1.062220185995101929e-01,nan
1.020000000000000000e+02,-5.417709350585937500e-01,nan
1.030000000000000000e+02,3.415865302085876465e-01,nan
1.040000000000000000e+02,-1.303417563438415527e+00,nan
1.050000000000000000e+02,6.759688854217529297e-01,nan
1.060000000000000000e+02,-6.168115139007568359e-01,nan
1.070000000000000000e+02,-2.795575857162475586e-01,nan
1.080000000000000000e+02,4.476983547210693359e-01,nan
1.090000000000000000e+02,-1.902275234460830688e-01,nan
1.100000000000000000e+02,-4.466167092323303223e-01,nan
1.110000000000000000e+02,-2.201295793056488037e-01,nan
1.120000000000000000e+02,1.006827116012573242e+00,nan
1.130000000000000000e+02,-5.962091088294982910e-01,nan
1.140000000000000000e+02,-9.321246743202209473e-01,nan
1.150000000000000000e+02,5.128188133239746094e-01,nan
1.160000000000000000e+02,4.071376919746398926e-01,nan
1.170000000000000000e+02,7.609221935272216797e-01,nan
1.180000000000000000e+02,-2.657002210617065430e-01,nan
1.190000000000000000e+02,4.208451807498931885e-01,nan
1.200000000000000000e+02,2.407937526702880859e+00,nan
1.210000000000000000e+02,-6.688129901885986328e-01,nan
1.220000000000000000e+02,-2.233213931322097778e-02,nan
1.230000000000000000e+02,-5.730547904968261719e-01,nan
1.240000000000000000e+02,4.792039990425109863e-01,nan
1.250000000000000000e+02,-2.204342335462570190e-01,nan
1.260000000000000000e+02,-7.180585861206054688e-01,nan
1.270000000000000000e+02,-4.095110893249511719e-01,nan
1.280000000000000000e+02,-2.061612755060195923e-01,nan
1.290000000000000000e+02,1.374634802341461182e-01,nan
1.300000000000000000e+02,1.002535939216613770e+00,nan
1.310000000000000000e+02,1.826886296272277832e+00,nan
1.320000000000000000e+02,1.018057242035865784e-01,nan
1.330000000000000000e+02,3.733105063438415527e-01,nan
1.340000000000000000e+02,1.653745532035827637e+00,nan
1.350000000000000000e+02,1.396003365516662598e-02,nan
1.360000000000000000e+02,-1.400945931673049927e-01,nan
1.370000000000000000e+02,-6.499961614608764648e-01,nan
1.380000000000000000e+02,-1.263208091259002686e-01,nan
1.390000000000000000e+02,3.840355277061462402e-01,nan
1.400000000000000000e+02,-1.881109923124313354e-01,nan
1.410000000000000000e+02,-5.118737816810607910e-01,nan
1.420000000000000000e+02,6.024919152259826660e-01,nan
1.430000000000000000e+02,6.777947545051574707e-01,nan
1.440000000000000000e+02,-9.224938750267028809e-01,nan
1.450000000000000000e+02,4.380738735198974609e-02,nan
1.460000000000000000e+02,-5.476955175399780273e-01,nan
1.470000000000000000e+02,-5.329260230064392090e-01,nan
1.480000000000000000e+02,3.117142617702484131e-01,nan
1.490000000000000000e+02,-1.344268918037414551e+00,nan
1.500000000000000000e+02,-1.783395767211914062e+00,nan
1.510000000000000000e+02,-1.224935203790664673e-01,nan
1.520000000000000000e+02,-2.342921495437622070e-02,nan
1.530000000000000000e+02,-7.505270242691040039e-01,nan
1.540000000000000000e+02,1.014591455459594727e+00,nan
1.550000000000000000e+02,1.288336873054504395e+00,nan
1.560000000000000000e+02,2.240185141563415527e-01,nan
1.570000000000000000e+02,1.142492055892944336e+00,nan
1.580000000000000000e+02,-2.354874759912490845e-01,nan
1.590000000000000000e+02,-6.061093807220458984e-01,nan
1.600000000000000000e+02,8.402629494667053223e-01,nan
1.610000000000000000e+02,-1.160740971565246582e+00,nan
1.620000000000000000e+02,-1.058572173118591309e+00,nan
1.630000000000000000e+02,8.240453600883483887e-01,nan
1.640000000000000000e+02,8.533762693405151367e-01,nan
1.650000000000000000e+02,-3.196612596511840820e-01,nan
1.660000000000000000e+02,-3.180780112743377686e-01,nan
1.670000000000000000e+02,1.465496897697448730e+00,nan
1.680000000000000000e+02,7.272869348526000977e-02,nan
1.690000000000000000e+02,1.171398535370826721e-01,nan
1.700000000000000000e+02,-1.490270346403121948e-02,nan
1.710000000000000000e+02,-3.868618309497833252e-01,nan
1.720000000000000000e+02,-6.346641778945922852e-01,nan
1.730000000000000000e+02,-6.972553730010986328e-01,nan
1.740000000000000000e+02,-5.562943965196609497e-02,nan
1.750000000000000000e+02,-5.696188807487487793e-01,nan
1.760000000000000000e+02,8.672938346862792969e-01,nan
1.770000000000000000e+02,-9.856137037277221680e-01,nan
1.780000000000000000e+02,1.530545711517333984e+00,nan
1.790000000000000000e+02,-2.288701832294464111e-01,nan
1.800000000000000000e+02,-2.012385055422782898e-02,nan
1.810000000000000000e+02,1.004148483276367188e+00,nan
1.820000000000000000e+02,2.691890895366668701e-01,nan
1.830000000000000000e+02,-1.022381305694580078e+00,nan
1.840000000000000000e+02,-1.075560808181762695e+00,nan
1.850000000000000000e+02,-2.310576438903808594e-01,nan
1.860000000000000000e+02,1.151964902877807617e+00,nan
1.870000000000000000e+02,6.155972480773925781e-01,nan
1.880000000000000000e+02,1.201680004596710205e-01,nan
1.890000000000000000e+02,-1.552184522151947021e-01,nan
1.900000000000000000e+02,-2.452810853719711304e-01,nan
1.910000000000000000e+02,4.048770666122436523e-02,nan
1.920000000000000000e+02,-7.982169091701507568e-02,nan
1.930000000000000000e+02,5.118116363883018494e-02,nan
1.940000000000000000e+02,-4.311809837818145752e-01,nan
1.950000000000000000e+02,-3.821058571338653564e-01,nan
1.960000000000000000e+02,-8.318870663642883301e-01,nan
1.970000000000000000e+02,-4.340600967407226562e-01,nan
1.980000000000000000e+02,-4.035426080226898193e-01,nan
1.990000000000000000e+02,8.416412472724914551e-01,1.945116522535681736e-01
2.000000000000000000e+02,3.195612728595733643e-01,1.885482172295451231e-01
2.010000000000000000e+02,7.121357321739196777e-01,1.859584600850939518e-01
2.020000000000000000e+02,-1.498930901288986206e-01,1.753778182342648206e-01
2.030000000000000000e+02,-5.130366086959838867e-01,1.680391718819737312e-01
2.040000000000000000e+02,-3.494805097579956055e-01,1.566136749461293498e-01
2.050000000000000000e+02,-3.165327012538909912e-01,1.513708874955773664e-01
2.060000000000000000e+02,4.194519221782684326e-01,1.467959316447377538e-01
2.070000000000000000e+02,7.195670604705810547e-01,1.460619797185064017e-01
2.080000000000000000e+02,3.678178191184997559e-01,1.305190097168087981e-01
2.090000000000000000e+02,-6.644397974014282227e-01,1.233884762600064300e-01
2.100000000000000000e+02,9.282916039228439331e-02,1.203609021008014979e-01
2.110000000000000000e+02,-6.706627458333969116e-02,1.152382153645158114e-01
2.120000000000000000e+02,-3.673515319824218750e-01,1.080187279358506558e-01
2.130000000000000000e+02,-4.914616346359252930e-01,1.014986691251397455e-01
2.140000000000000000e+02,-2.950381636619567871e-01,9.680228654295208734e-02
2.150000000000000000e+02,4.325353205204010010e-01,9.802285965532066270e-02
2.160000000000000000e+02,-4.876519367098808289e-02,9.779935210943224710e-02
2.170000000000000000e+02,1.009925723075866699e+00,9.846350640058521009e-02
2.180000000000000000e+02,5.709937214851379395e-01,9.132333517074588125e-02
2.190000000000000000e+02,1.777624011039733887e+00,8.845509111881257047e-02
2.200000000000000000e+02,7.321950793266296387e-01,8.414222747087479748e-02
2.210000000000000000e+02,-4.209775626659393311e-01,7.706656679511073027e-02
2.220000000000000000e+02,4.457465410232543945e-01,7.458588913083077920e-02
2.230000000000000000e+02,-1.504192054271697998e-01,7.158196181058885943e-02
2.240000000000000000e+02,-2.173083275556564331e-01,6.838443763554098720e-02
2.250000000000000000e+02,-1.727234125137329102e-01,4.996233411133291225e-02
2.260000000000000000e+02,1.427925467491149902e+00,5.306550629436970756e-02
2.270000000000000000e+02,5.464771986007690430e-01,5.355564869940281775e-02
2.280000000000000000e+02,-4.985739290714263916e-01,4.828501604497434374e-02
2.290000000000000000e+02,-1.096061319112777710e-01,4.626777648925782527e-02
2.300000000000000000e+02,1.828494787216186523e+00,5.460848107933999329e-02
2.310000000000000000e+02,1.413396894931793213e-01,5.252915143966676442e-02
2.320000000000000000e+02,-2.995054125785827637e-01,4.513465315103531994e-02
2.330000000000000000e+02,-6.511499881744384766e-01,4.162361357361078762e-02
2.340000000000000000e+02,-3.511254191398620605e-01,3.834246460348367941e-02
2.350000000000000000e+02,-3.547481000423431396e-01,3.464452940970660227e-02
2.360000000000000000e+02,1.365953922271728516e+00,4.225276704877616030e-02
2.370000000000000000e+02,5.268293619155883789e-01,4.205821689218283699e-02
2.380000000000000000e+02,2.056633710861206055e+00,5.250293286517263014e-02
2.390000000000000000e+02,3.075316250324249268e-01,5.504963541403413985e-02
2.400000000000000000e+02,1.320863664150238037e-01,5.183692613616586176e-02
2.410000000000000000e+02,3.661628365516662598e-01,5.083562383428216064e-02
2.420000000000000000e+02,-4.008491635322570801e-01,4.498988280072808293e-02
2.430000000000000000e+02,-5.314155220985412598e-01,3.955948332324624866e-02
2.440000000000000000e+02,-2.796539366245269775e-01,3.912058116868138286e-02
2.450000000000000000e+02,1.403503656387329102e+00,4.226917119696736030e-02
2.460000000000000000e+02,5.590090751647949219e-01,4.684682430699467492e-02
2.470000000000000000e+02,-5.443836003541946411e-02,4.695123491808771837e-02
2.480000000000000000e+02,-1.214114502072334290e-01,4.708285855129360625e-02
2.490000000000000000e+02,4.393899738788604736e-01,4.483298899605869803e-02
2.500000000000000000e+02,4.045903980731964111e-01,4.778870666399598344e-02
2.510000000000000000e+02,1.914596557617187500e+00,5.133047247305512484e-02
2.520000000000000000e+02,3.954755365848541260e-01,5.015824863687156493e-02
2.530000000000000000e+02,-4.546910524368286133e-01,4.638217741623520268e-02
2.540000000000000000e+02,1.434345364570617676e+00,5.530006462708114690e-02
2.550000000000000000e+02,-6.246772408485412598e-01,5.454276138916611810e-02
2.560000000000000000e+02,-6.202446818351745605e-01,5.298035943880676640e-02
2.570000000000000000e+02,8.846167325973510742e-01,5.234721744433044194e-02
2.580000000000000000e+02,-4.276224970817565918e-01,4.632375532761216080e-02
2.590000000000000000e+02,1.111234188079833984e+00,4.387358719483017144e-02
2.600000000000000000e+02,7.279134988784790039e-01,4.693837428465484629e-02
2.610000000000000000e+02,-3.599402010440826416e-01,4.415055455639956689e-02
2.620000000000000000e+02,6.476557254791259766e-01,4.507104368880391482e-02
2.630000000000000000e+02,-1.210635066032409668e+00,3.182791741564869326e-02
2.640000000000000000e+02,-3.351043760776519775e-01,3.303488867357372294e-02
2.650000000000000000e+02,1.528553724288940430e+00,4.468982772901652217e-02
2.660000000000000000e+02,-7.159207463264465332e-01,3.746182547882197234e-02
2.670000000000000000e+02,2.055764794349670410e-01,4.507384793832897724e-02
2.680000000000000000e+02,6.024891734123229980e-01,5.107859360054134434e-02
2.690000000000000000e+02,5.361266136169433594e-01,5.967970835044979216e-02
2.700000000000000000e+02,-1.690447330474853516e-01,5.914585130289196080e-02
2.710000000000000000e+02,9.823851585388183594e-01,6.569461600854992200e-02
2.720000000000000000e+02,9.175529479980468750e-01,7.234189109876749957e-02
2.730000000000000000e+02,-3.801985979080200195e-01,6.998509200289843024e-02
2.740000000000000000e+02,3.679965436458587646e-01,6.658473448827861851e-02
2.750000000000000000e+02,-4.370199143886566162e-01,6.884816082194447628e-02
2.760000000000000000e+02,8.177884817123413086e-01,6.814171465113758042e-02
2.770000000000000000e+02,8.831463456153869629e-01,7.352737898007034867e-02
2.780000000000000000e+02,8.148434013128280640e-02,6.896361714228987916e-02
2.790000000000000000e+02,2.855637297034263611e-02,6.788844067603350130e-02
2.800000000000000000e+02,-3.763461709022521973e-01,6.595030654221772926e-02
2.810000000000000000e+02,4.131623208522796631e-01,6.860247403383254450e-02
2.820000000000000000e+02,2.044782787561416626e-01,7.431218422949315006e-02
2.830000000000000000e+02,-3.157668113708496094e-01,7.508519448339939784e-02
2.840000000000000000e+02,-1.231556385755538940e-02,7.716216143220662460e-02
2.850000000000000000e+02,-6.702215969562530518e-02,8.097897190600633621e-02
2.860000000000000000e+02,-4.532403647899627686e-01,7.771009940654038939e-02
2.870000000000000000e+02,8.916307091712951660e-01,8.084096763283013520e-02
2.880000000000000000e+02,-5.025460124015808105e-01,7.623873461037873611e-02
2.890000000000000000e+02,1.205959796905517578e+00,8.425794113427401144e-02
2.900000000000000000e+02,-1.225212097167968750e+00,8.214139360934495648e-02
2.910000000000000000e+02,8.231322765350341797e-01,9.174024362117051690e-02
2.920000000000000000e+02,1.384070515632629395e+00,1.037991680577397269e-01
2.930000000000000000e+02,-8.485497236251831055e-01,9.202080804854631535e-02
2.940000000000000000e+02,1.144540011882781982e-01,9.796986404806375115e-02
2.950000000000000000e+02,3.702957034111022949e-01,1.045384785905480313e-01
2.960000000000000000e+02,-8.662386536598205566e-01,1.058141392841935174e-01
2.970000000000000000e+02,-1.166598126292228699e-01,1.084771577268839049e-01
2.980000000000000000e+02,4.249260127544403076e-01,1.070398687571287172e-01
2.990000000000000000e+02,8.468599915504455566e-01,1.068467589467763795e-01
3.000000000000000000e+02,4.607275128364562988e-01,1.125505834072828282e-01
3.010000000000000000e+02,-6.794003844261169434e-01,1.086224713921546819e-01
3.020000000000000000e+02,1.372805833816528320e-01,1.120177289843559132e-01
3.030000000000000000e+02,2.845178246498107910e-01,1.117323854565620278e-01
3.040000000000000000e+02,-1.148905754089355469e+00,1.125049445033073359e-01
3.050000000000000000e+02,2.098093628883361816e-01,1.101741468906402427e-01
3.060000000000000000e+02,-5.212597250938415527e-01,1.106519058346748102e-01
3.070000000000000000e+02,-5.809272527694702148e-01,1.091450574994087125e-01
3.080000000000000000e+02,5.187126994132995605e-01,1.095001292228698631e-01
3.090000000000000000e+02,1.149796545505523682e-01,1.110261651128530286e-01
3.100000000000000000e+02,-1.755930632352828979e-01,1.123812833428382701e-01
3.110000000000000000e+02,1.384364217519760132e-01,1.141741133481263964e-01
3.120000000000000000e+02,-3.894413411617279053e-01,1.071927710622548879e-01
3.130000000000000000e+02,6.184535622596740723e-01,1.132660844177007520e-01
3.140000000000000000e+02,3.189460933208465576e-01,1.195214382559060817e-01
3.150000000000000000e+02,4.143065810203552246e-01,1.190288770943879887e-01
3.160000000000000000e+02,8.319992423057556152e-01,1.211531848460435934e-01
3.170000000000000000e+02,-3.496159613132476807e-01,1.156004940718412255e-01
3.180000000000000000e+02,4.353607892990112305e-01,1.191057991236448149e-01
3.190000000000000000e+02,-5.609524250030517578e-01,1.141968110948800852e-01
3.200000000000000000e+02,8.795383572578430176e-01,1.065548152476548938e-01
3.210000000000000000e+02,5.151802301406860352e-01,1.124747813493013060e-01
3.220000000000000000e+02,3.103934526443481445e-01,1.141384093090891533e-01
3.230000000000000000e+02,2.152991294860839844e-02,1.171113328263163333e-01
3.240000000000000000e+02,-3.276470005512237549e-01,1.130770778283476524e-01
3.250000000000000000e+02,1.001215726137161255e-01,1.146798568591475276e-01
