step,raw,smoothed
0.000000000000000000e+00,-1.533165696024933489e+01,nan
1.000000000000000000e+00,-1.274357246028091595e+01,nan
2.000000000000000000e+00,-1.196590249693660724e+01,nan
3.000000000000000000e+00,-9.086543944811868556e+00,nan
4.000000000000000000e+00,-6.137783057497053107e+00,nan
5.000000000000000000e+00,-5.137857015341730005e+00,nan
6.000000000000000000e+00,-4.506839431807460272e+00,nan
7.000000000000000000e+00,-5.824777285845052610e+00,nan
8.000000000000000000e+00,-4.185366436930388900e+00,nan
9.000000000000000000e+00,-4.646503027131552166e+00,nan
1.000000000000000000e+01,-5.846053856842440055e+00,nan
1.100000000000000000e+01,-5.301495942436004860e+00,nan
1.200000000000000000e+01,-6.670896429267340721e+00,nan
1.300000000000000000e+01,-6.495961091581432534e+00,nan
1.400000000000000000e+01,-7.432484837557177926e+00,nan
1.500000000000000000e+01,-8.340558928457275201e+00,nan
1.600000000000000000e+01,-9.792284904613413943e+00,nan
1.700000000000000000e+01,-1.093453751388454975e+01,nan
1.800000000000000000e+01,-1.185958568709932770e+01,nan
1.900000000000000000e+01,-1.299941164242943259e+01,nan
2.000000000000000000e+01,-1.461912318487380169e+01,nan
2.100000000000000000e+01,-1.564023780751924875e+01,nan
2.200000000000000000e+01,-1.646550392822285147e+01,nan
2.300000000000000000e+01,-1.721068345131556754e+01,nan
2.400000000000000000e+01,-1.844154719912625140e+01,nan
2.500000000000000000e+01,-1.951373474850414524e+01,nan
2.600000000000000000e+01,-2.042521291804793648e+01,nan
2.700000000000000000e+01,-2.190381693762243032e+01,nan
2.800000000000000000e+01,-2.370850888267611367e+01,nan
2.900000000000000000e+01,-2.196620791880023660e+01,nan
3.000000000000000000e+01,-2.282834176762068168e+01,nan
3.100000000000000000e+01,-2.224315649916390925e+01,nan
3.200000000000000000e+01,-2.311038581309154338e+01,nan
3.300000000000000000e+01,-2.082218193162405484e+01,nan
3.400000000000000000e+01,-2.160344140310805372e+01,nan
3.500000000000000000e+01,-2.085830569783767530e+01,nan
3.600000000000000000e+01,-2.160484262768989794e+01,nan
3.700000000000000000e+01,-2.016417922791573858e+01,nan
3.800000000000000000e+01,-2.090275875693954433e+01,nan
3.900000000000000000e+01,-2.058343454833080344e+01,nan
4.000000000000000000e+01,-2.141274288713380258e+01,nan
4.100000000000000000e+01,-2.086005421569295848e+01,nan
4.200000000000000000e+01,-2.031304627556941611e+01,nan
4.300000000000000000e+01,-2.110932711930128036e+01,nan
4.400000000000000000e+01,-2.080405338049388675e+01,nan
4.500000000000000000e+01,-2.168707094981671091e+01,nan
4.600000000000000000e+01,-2.257132075997314757e+01,nan
4.700000000000000000e+01,-2.390461728129444907e+01,nan
4.800000000000000000e+01,-2.517738303380239628e+01,nan
4.900000000000000000e+01,-2.537922966286619086e+01,nan
5.000000000000000000e+01,-2.604971210297389916e+01,nan
5.100000000000000000e+01,-2.653277148648990291e+01,nan
5.200000000000000000e+01,-2.458932788970989236e+01,nan
5.300000000000000000e+01,-2.529184983959625654e+01,nan
5.400000000000000000e+01,-2.518799514803451345e+01,nan
5.500000000000000000e+01,-2.599946339868096601e+01,nan
5.600000000000000000e+01,-2.507202490283772889e+01,nan
5.700000000000000000e+01,-2.594253960024754235e+01,nan
5.800000000000000000e+01,-2.445828525628144590e+01,nan
5.900000000000000000e+01,-2.530006328431338858e+01,nan
6.000000000000000000e+01,-2.391722737927600306e+01,nan
6.100000000000000000e+01,-2.364664477942130816e+01,nan
6.200000000000000000e+01,-2.497083356342072591e+01,nan
6.300000000000000000e+01,-2.418832391341281962e+01,nan
6.400000000000000000e+01,-2.500001657811633038e+01,nan
6.500000000000000000e+01,-2.531568621126922380e+01,nan
6.600000000000000000e+01,-2.286157302691993110e+01,nan
6.700000000000000000e+01,-2.373854896741741172e+01,nan
6.800000000000000000e+01,-2.271655741080725477e+01,nan
6.900000000000000000e+01,-2.278761792619505755e+01,nan
7.000000000000000000e+01,-2.078014998255333268e+01,nan
7.100000000000000000e+01,-2.176157318911729988e+01,nan
7.200000000000000000e+01,-2.253231662639041133e+01,nan
7.300000000000000000e+01,-2.015800676390036372e+01,nan
7.400000000000000000e+01,-2.118349475556054529e+01,nan
7.500000000000000000e+01,-1.854039239154358398e+01,nan
7.600000000000000000e+01,-1.965297033616288047e+01,nan
7.700000000000000000e+01,-1.574391243795838236e+01,nan
7.800000000000000000e+01,-1.687060690809466479e+01,nan
7.900000000000000000e+01,-1.634350544173286224e+01,nan
8.000000000000000000e+01,-1.686188617247088217e+01,nan
8.100000000000000000e+01,-1.647090692670401069e+01,nan
8.200000000000000000e+01,-1.371044472403052694e+01,nan
8.300000000000000000e+01,-1.289946806038693694e+01,nan
8.400000000000000000e+01,-1.442039690560841159e+01,nan
8.500000000000000000e+01,-1.376870044320062725e+01,nan
8.600000000000000000e+01,-1.143701541076842254e+01,nan
8.700000000000000000e+01,-1.018044984652481588e+01,nan
8.800000000000000000e+01,-9.335483539123348606e+00,nan
