step,raw,smoothed
0.000000000000000000e+00,-2.605966443139012512e+01,nan
1.000000000000000000e+00,-2.357891301903756798e+01,nan
2.000000000000000000e+00,-2.290962036281254655e+01,nan
3.000000000000000000e+00,-2.014169888205326231e+01,nan
4.000000000000000000e+00,-1.730969034864843081e+01,nan
5.000000000000000000e+00,-1.643671364923559253e+01,nan
6.000000000000000000e+00,-1.562886882345325645e+01,nan
7.000000000000000000e+00,-1.716923934562887410e+01,nan
8.000000000000000000e+00,-1.573365079226604024e+01,nan
9.000000000000000000e+00,-1.638572098783883746e+01,nan
1.000000000000000000e+01,-1.834683601234329942e+01,nan
1.100000000000000000e+01,-1.818538358239586827e+01,nan
1.200000000000000000e+01,-1.949837333052503396e+01,nan
1.300000000000000000e+01,-1.931925126066460052e+01,nan
1.400000000000000000e+01,-2.021030780347563294e+01,nan
1.500000000000000000e+01,-2.108925213328492987e+01,nan
1.600000000000000000e+01,-2.201536109824265353e+01,nan
1.700000000000000000e+01,-2.369167596211422833e+01,nan
1.800000000000000000e+01,-2.460881376076215687e+01,nan
1.900000000000000000e+01,-2.552933705804799658e+01,nan
2.000000000000000000e+01,-2.695695120455495086e+01,nan
2.100000000000000000e+01,-2.772738971043587952e+01,nan
2.200000000000000000e+01,-2.867788882708068954e+01,nan
2.300000000000000000e+01,-2.915000238026750168e+01,nan
2.400000000000000000e+01,-3.015952277781156710e+01,nan
2.500000000000000000e+01,-3.104927335906899799e+01,nan
2.600000000000000000e+01,-3.269104666229126366e+01,nan
2.700000000000000000e+01,-3.387050354145630138e+01,nan
2.800000000000000000e+01,-3.506155360670868504e+01,nan
2.900000000000000000e+01,-3.342978439670203272e+01,nan
3.000000000000000000e+01,-3.447824737109919369e+01,nan
3.100000000000000000e+01,-3.377131318798350179e+01,nan
3.200000000000000000e+01,-3.513667887951676505e+01,nan
3.300000000000000000e+01,-3.308006057364716668e+01,nan
3.400000000000000000e+01,-3.401368465942339725e+01,nan
3.500000000000000000e+01,-3.315202114028357272e+01,nan
3.600000000000000000e+01,-3.410118830126366163e+01,nan
3.700000000000000000e+01,-3.255500203714066743e+01,nan
3.800000000000000000e+01,-3.350964732378113098e+01,nan
3.900000000000000000e+01,-3.309850997424474883e+01,nan
4.000000000000000000e+01,-3.413758556776929254e+01,nan
4.100000000000000000e+01,-3.355945768193452494e+01,nan
4.200000000000000000e+01,-3.281948483849263454e+01,nan
